ExportDate,StudioVersionRec,StudioProjectName,StudioTestName,ParticipantName,RecordingName,RecordingDate,RecordingDuration,RecordingResolution,FixationFilter,MediaName,MediaPosX (ADCSpx),MediaPosY (ADCSpx),MediaWidth,MediaHeight,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,SceneName,SceneSegmentStart,SceneSegmentEnd,SceneSegmentDuration,RecordingTimestamp,LocalTimeStamp,EyeTrackerTimestamp,MouseEventIndex,MouseEvent,MouseEventX (ADCSpx),MouseEventY (ADCSpx),MouseEventX (MCSpx),MouseEventY (MCSpx),KeyPressEventIndex,KeyPressEvent,StudioEventIndex,StudioEvent,StudioEventData,ExternalEventIndex,ExternalEvent,ExternalEventValue,EventMarkerValue,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),GazePointIndex,GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),GazePointX (MCSpx),GazePointY (MCSpx),GazePointLeftX (ADCSmm),GazePointLeftY (ADCSmm),GazePointRightX (ADCSmm),GazePointRightY (ADCSmm),StrictAverageGazePointX (ADCSmm),StrictAverageGazePointY (ADCSmm),EyePosLeftX (ADCSmm),EyePosLeftY (ADCSmm),EyePosLeftZ (ADCSmm),EyePosRightX (ADCSmm),EyePosRightY (ADCSmm),EyePosRightZ (ADCSmm),CamLeftX,CamLeftY,CamRightX,CamRightY,DistanceLeft,DistanceRight,PupilLeft,PupilRight,ValidityLeft,ValidityRight,IRMarkerCount,IRMarkerID,PupilGlassesRight
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,16,12:20:52.684,1.40905E+15,,,,,,,,,,,,,,,,,,,,,,1,742,359,836,423,789,391,,,"208,44","193,43","234,94","175,55","221,69","184,49","211,82","340,68","556,92","278,00","336,61","554,07",,,,,"660,52","660,52","3,10","3,26",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,32,12:20:52.701,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,2,765,341,815,384,790,362,,,"214,94","198,43","228,88","186,48","221,91","192,46","211,91","340,93","557,06","278,16","336,78","554,15",,,,,"660,77","660,77","3,17","3,29",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,49,12:20:52.718,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,3,767,310,802,354,784,332,,,"215,58","207,11","225,24","194,86","220,41","200,98","212,03","340,90","556,96","278,31","336,72","554,10",,,,,"660,67","660,67","3,11","3,28",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,66,12:20:52.734,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,4,774,345,792,372,783,358,,,"217,33","197,33","222,58","189,74","219,96","193,53","212,10","341,01","556,99","278,44","336,85","554,21",,,,,"660,75","660,75","3,11","3,21",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,82,12:20:52.751,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,5,765,343,792,384,778,363,,,"214,93","197,91","222,45","186,37","218,69","192,14","212,22","340,96","556,85","278,57","336,95","554,34",,,,,"660,61","660,61","3,11","3,27",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,99,12:20:52.768,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,6,776,345,798,364,787,354,,,"218,02","197,26","224,24","192,18","221,13","194,72","212,30","341,02","556,96","278,69","336,81","554,27",,,,,"660,73","660,73","3,09","3,19",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,116,12:20:52.784,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,7,775,345,802,362,788,353,,,"217,71","197,53","225,38","192,73","221,54","195,13","212,41","340,91","556,86","278,83","336,73","554,34",,,,,"660,58","660,58","3,03","3,17",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,132,12:20:52.801,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,8,770,343,793,368,781,355,,,"216,47","197,87","222,66","190,92","219,57","194,40","212,49","340,84","556,87","278,91","336,59","554,27",,,,,"660,54","660,54","3,03","3,14",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,149,12:20:52.817,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,9,777,331,793,365,785,348,,,"218,35","201,23","222,80","191,75","220,57","196,49","212,58","340,77","556,84","279,03","336,60","554,42",,,,,"660,48","660,48","2,98","3,11",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,166,12:20:52.834,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,10,781,321,795,359,788,340,,,"219,36","204,26","223,25","193,36","221,31","198,81","212,61","340,72","556,81","279,07","336,56","554,43",,,,,"660,42","660,42","2,97","3,08",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,182,12:20:52.851,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,11,779,347,793,361,786,354,,,"218,72","196,71","222,92","192,91","220,82","194,81","212,61","340,66","556,85","279,09","336,49","554,55",,,,,"660,42","660,42","2,99","3,14",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,199,12:20:52.867,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,12,761,288,796,319,778,303,,,"213,68","213,23","223,55","204,67","218,61","208,95","212,65","340,47","556,90","279,11","336,42","554,79",,,,,"660,35","660,35","2,86","2,99",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,216,12:20:52.884,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,13,760,257,776,320,768,288,,,"213,39","222,15","217,98","204,33","215,68","213,24","212,61","340,39","557,02","279,07","336,35","554,94",,,,,"660,40","660,40","2,77","3,01",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,232,12:20:52.901,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,14,788,278,790,352,789,315,,,"221,52","216,04","222,09","195,32","221,80","205,68","212,47","340,11","557,21","278,99","335,95","554,99",,,,,"660,41","660,41","2,80","3,00",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,249,12:20:52.917,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,15,754,316,789,294,771,305,,,"211,96","205,57","221,55","211,55","216,76","208,56","212,12","330,13","541,78","278,89","336,07","555,25",,,,,"642,06","642,06","2,66","2,89",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,266,12:20:52.934,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,16,798,327,787,348,792,337,,,"224,19","202,55","221,10","196,50","222,65","199,53","212,26","340,48","557,38","278,84","336,63","555,54",,,,,"660,77","660,77","2,83","2,96",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,282,12:20:52.951,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,17,793,338,795,362,794,350,,,"222,81","199,23","223,32","192,76","223,07","195,99","212,20","340,60","557,58","278,65","336,62","555,57",,,,,"661,00","661,00","2,88","3,01",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,299,12:20:52.967,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,18,797,547,804,508,800,527,,,"223,90","140,88","225,87","151,65","224,89","146,26","212,14","340,39","557,70","278,38","336,89","555,42",,,,,"660,98","660,98","2,34","2,48",0,0,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,315,12:20:52.984,1.40905E+15,,,,,,,,,,,,,,,,1,,Fixation,283,,,19,,,,,,,,,,,,,,,,,,,"-37,02",,,,,,,,,,4,4,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,332,12:20:53.001,1.40905E+15,,,,,,,,,,,,,,,,,,Unclassified,150,,,20,,,,,,,,,,,,,,,,,,,"-37,02",,,,,,,,,,4,4,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,349,12:20:53.017,1.40905E+15,,,,,,,,,,,,,,,,,,Unclassified,150,,,21,,,,,,,,,,,,,,,,,,,"-37,02",,,,,,,,,,4,4,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,365,12:20:53.034,1.40905E+15,,,,,,,,,,,,,,,,,,Unclassified,150,,,22,,,,,,,,,,,,,,,,,,,"-37,02",,,,,,,,,,4,4,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,382,12:20:53.051,1.40905E+15,,,,,,,,,,,,,,,,,,Unclassified,150,,,23,,,,,,,,,,,,,,,,,,,"-37,02",,,,,,,,,,4,4,,,
26.08.2014,03.02.2002,Flowers,Campus,P02,Rec 02,26.08.2014,11887,1680 x 1050,Tobii Fixation Filter,,,,,,,,,,,,,,399,12:20:53.067,1.40905E+15,,,,,,,,,,,,,,,,,,Unclassified,150,,,24,,,,,,,,,,,,,,,,,,,"-37,02",,,,,,,,,,4,4,,,
