ExportDate,StudioVersionRec,StudioProjectName,StudioTestName,ParticipantName,RecordingName,RecordingDate,RecordingDuration,RecordingResolution,FixationFilter,MediaName,MediaPosX (ADCSpx),MediaPosY (ADCSpx),MediaWidth,MediaHeight,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,SceneName,SceneSegmentStart,SceneSegmentEnd,SceneSegmentDuration,RecordingTimestamp,LocalTimeStamp,EyeTrackerTimestamp,MouseEventIndex,MouseEvent,MouseEventX (ADCSpx),MouseEventY (ADCSpx),MouseEventX (MCSpx),MouseEventY (MCSpx),KeyPressEventIndex,KeyPressEvent,StudioEventIndex,StudioEvent,StudioEventData,ExternalEventIndex,ExternalEvent,ExternalEventValue,EventMarkerValue,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),GazePointIndex,GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),GazePointX (MCSpx),GazePointY (MCSpx),GazePointLeftX (ADCSmm),GazePointLeftY (ADCSmm),GazePointRightX (ADCSmm),GazePointRightY (ADCSmm),StrictAverageGazePointX (ADCSmm),StrictAverageGazePointY (ADCSmm),EyePosLeftX (ADCSmm),EyePosLeftY (ADCSmm),EyePosLeftZ (ADCSmm),EyePosRightX (ADCSmm),EyePosRightY (ADCSmm),EyePosRightZ (ADCSmm),CamLeftX,CamLeftY,CamRightX,CamRightY,DistanceLeft,DistanceRight,PupilLeft,PupilRight,ValidityLeft,ValidityRight,IRMarkerCount,IRMarkerID,PupilGlassesRight,,,,,,,,,,,,,
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35195,14:35:39.337,1415282228911330,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2113,473,312,459,306,466,309,464,307,133,2,206,64,128,83,208,30,130,93,207,47,231,17,246,12,453,4,292,36,239,55,444,84,,,,,521,12,521,12,2,70,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35212,14:35:39.353,1415282228927950,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2114,453,314,438,308,445,311,443,309,127,22,206,19,123,15,207,90,125,19,207,5,230,98,246,23,453,15,292,16,239,66,444,85,,,,,521,27,521,27,2,68,2,71,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35229,14:35:39.370,1415282228944700,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2115,439,301,425,305,432,303,430,301,123,21,209,80,119,27,208,67,121,24,209,23,230,82,246,34,453,27,291,98,239,69,444,77,,,,,521,42,521,42,2,71,2,65,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35245,14:35:39.387,1415282228961320,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2116,440,298,447,311,443,304,441,302,123,61,210,45,125,47,206,92,124,54,208,68,230,68,246,39,453,30,291,85,239,85,444,90,,,,,521,48,521,48,2,68,2,67,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35262,14:35:39.403,1415282228977950,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2117,443,304,437,313,440,308,438,306,124,49,208,78,122,70,206,27,123,60,207,53,230,54,246,41,453,30,291,70,239,85,444,83,,,,,521,50,521,50,2,72,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35278,14:35:39.420,1415282228994570,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2118,456,309,432,308,444,308,442,306,128,9,207,57,121,44,207,74,124,76,207,65,230,42,246,46,453,39,291,57,239,84,444,75,,,,,521,60,521,60,2,67,2,70,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35295,14:35:39.437,1415282229011310,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2119,450,309,433,299,441,304,439,302,126,56,207,42,121,55,210,28,124,6,208,85,230,29,246,50,453,47,291,44,239,88,444,78,,,,,521,69,521,69,2,74,2,70,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35312,14:35:39.453,1415282229027940,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2120,434,304,447,317,440,310,438,308,122,4,209,0,125,45,205,34,123,74,207,17,230,18,246,54,453,54,291,33,239,90,444,77,,,,,521,77,521,77,2,73,2,66,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35328,14:35:39.470,1415282229044560,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2121,452,305,446,305,449,305,447,303,127,10,208,62,125,34,208,63,126,22,208,62,230,9,246,52,453,53,291,23,239,91,444,75,,,,,521,76,521,76,2,73,2,69,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35345,14:35:39.487,1415282229061180,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2122,434,291,435,312,434,301,432,299,122,0,212,38,122,28,206,53,122,14,209,46,230,1,246,58,453,64,291,16,240,0,444,86,,,,,521,88,521,88,2,76,2,64,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35362,14:35:39.503,1415282229077930,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2123,443,311,443,299,443,305,441,303,124,33,206,90,124,50,210,28,124,42,208,59,229,95,246,54,453,59,291,9,239,96,444,78,,,,,521,81,521,81,2,66,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35378,14:35:39.520,1415282229094550,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2124,439,285,437,296,438,290,436,288,123,21,214,16,122,89,211,17,123,5,212,67,229,92,246,65,453,70,291,3,240,0,444,74,,,,,521,96,521,96,2,73,2,66,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35395,14:35:39.537,1415282229111170,,,,,,,,,,,,,,,,106,,Fixation,616,457,307,2125,429,200,418,188,423,194,421,192,120,46,237,87,117,35,241,35,118,91,239,61,229,94,247,40,454,49,290,91,240,45,445,5,,,,,523,4,523,4,2,67,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35412,14:35:39.553,1415282229127790,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2126,439,179,423,122,431,150,429,148,123,46,243,89,118,79,259,79,121,12,251,84,229,98,247,70,454,31,290,85,240,54,445,5,,,,,523,5,523,5,2,63,2,70,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35428,14:35:39.570,1415282229144540,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2127,436,111,436,137,436,124,434,122,122,52,262,89,122,50,255,69,122,51,259,29,230,64,255,18,465,93,290,85,240,49,444,97,,,,,536,86,536,86,2,75,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35445,14:35:39.587,1415282229161160,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2128,432,105,424,130,428,117,426,115,121,42,264,63,119,21,257,53,120,31,261,8,230,63,255,12,465,85,290,87,240,50,444,97,,,,,536,76,536,76,2,73,2,67,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35462,14:35:39.603,1415282229177790,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2129,435,114,424,139,429,126,427,124,122,21,262,12,119,21,255,0,120,71,258,56,230,63,255,10,465,80,290,90,240,54,445,0,,,,,536,71,536,71,2,70,2,69,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35478,14:35:39.620,1415282229194400,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2130,436,117,429,131,432,124,430,122,122,63,261,33,120,62,257,21,121,62,259,27,230,62,254,86,465,40,290,93,240,55,445,1,,,,,536,25,536,25,2,71,2,72,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35495,14:35:39.637,1415282229211150,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2131,440,122,435,136,437,129,435,127,123,71,259,97,122,23,256,2,122,97,258,0,230,60,254,50,464,84,290,96,240,56,445,3,,,,,535,58,535,58,2,66,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35512,14:35:39.653,1415282229227780,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2132,426,103,439,149,432,126,430,124,119,68,265,23,123,43,252,16,121,56,258,70,230,69,255,8,465,75,290,99,240,49,444,93,,,,,536,65,536,65,2,77,2,69,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35528,14:35:39.670,1415282229244410,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2133,442,125,428,135,435,130,433,128,124,18,258,88,120,36,256,26,122,27,257,57,230,64,254,22,464,41,291,4,240,52,444,97,,,,,535,6,535,6,2,78,2,66,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35545,14:35:39.687,1415282229261030,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2134,439,125,425,149,432,137,430,135,123,25,259,3,119,47,252,35,121,36,255,69,230,70,254,54,464,92,291,8,240,51,444,96,,,,,535,67,535,67,2,77,2,64,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35562,14:35:39.703,1415282229277770,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2135,442,113,442,139,442,126,440,124,124,8,262,23,124,24,255,15,124,16,258,69,230,80,255,27,466,5,291,11,240,46,444,90,,,,,537,1,537,1,2,71,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35578,14:35:39.720,1415282229294390,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2136,459,244,435,97,447,170,445,168,129,8,225,65,122,17,266,83,125,63,246,24,228,53,229,84,426,48,291,17,240,68,445,9,,,,,490,1,490,1,2,46,2,69,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35595,14:35:39.737,1415282229311010,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2137,430,230,423,62,426,146,424,144,120,79,229,54,118,84,276,60,119,81,253,7,234,36,218,53,409,71,291,20,240,76,444,98,,,,,469,73,469,73,2,44,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35612,14:35:39.753,1415282229327640,,,,,,,,,,,,,,,,107,,Fixation,216,430,127,2138,429,229,425,70,427,149,425,147,120,66,229,83,119,41,274,45,120,3,252,14,234,14,220,18,412,26,291,24,240,76,444,98,,,,,472,77,472,77,2,49,2,69,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35628,14:35:39.770,1415282229344380,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2139,,,427,58,427,58,425,56,,,120,2,277,88,,,,,,291,30,240,84,445,8,,,,,,0,0,,2,69,4,0,,,,,,,,,
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35645,14:35:39.787,1415282229361000,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2140,,,429,69,429,69,427,67,,,120,41,274,81,,,,,,291,33,240,77,444,97,,,,,,0,0,,2,68,4,0,,,,,,,,,
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35662,14:35:39.803,1415282229377630,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2141,,,423,57,423,57,421,55,,,118,83,278,17,,,,,,291,39,240,88,445,12,,,,,,0,0,,2,74,4,0,,,,,,,,,
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35678,14:35:39.820,1415282229394250,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2142,,,420,44,420,44,418,42,,,117,89,281,80,,,,,,291,41,240,86,445,9,,,,,,0,0,,2,70,4,0,,,,,,,,,
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35695,14:35:39.836,1415282229410870,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2143,428,244,424,62,426,153,424,151,120,15,225,69,119,0,276,52,119,58,251,10,234,14,221,7,413,44,291,43,240,85,445,7,,,,,474,24,474,24,2,47,2,65,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35712,14:35:39.853,1415282229427620,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2144,459,336,425,54,442,195,440,193,129,0,200,0,119,47,279,0,124,23,239,50,227,18,213,12,400,19,291,44,240,86,445,9,,,,,458,88,458,88,2,36,2,66,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35728,14:35:39.870,1415282229444240,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2145,421,64,443,63,432,63,430,61,118,40,276,0,124,49,276,47,121,45,276,23,230,40,247,14,453,41,291,44,240,84,445,8,,,,,521,98,521,98,2,70,2,69,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35745,14:35:39.886,1415282229460860,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2146,424,80,422,56,423,68,421,66,119,5,271,58,118,68,278,42,118,86,275,0,230,39,247,12,453,41,291,44,240,81,445,7,,,,,521,98,521,98,2,65,2,69,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35761,14:35:39.903,1415282229477480,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2147,414,53,427,59,420,56,418,54,116,33,279,24,119,90,277,36,118,11,278,30,230,38,247,12,453,45,291,43,240,77,445,5,,,,,522,1,522,1,2,69,2,74,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35778,14:35:39.920,1415282229494230,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2148,449,95,435,58,442,76,440,74,126,23,267,54,122,34,277,74,124,29,272,64,230,34,247,35,453,32,291,42,240,77,445,7,,,,,522,2,522,2,2,61,2,71,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35795,14:35:39.936,1415282229510850,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2149,454,100,442,56,448,78,446,76,127,64,265,88,124,4,278,21,125,84,272,4,230,34,247,34,453,32,291,41,240,76,445,8,,,,,522,2,522,2,2,66,2,74,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35811,14:35:39.953,1415282229527470,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2150,474,328,421,54,447,191,445,189,133,3,202,16,118,39,278,84,125,71,240,50,227,28,214,49,402,46,291,42,240,70,445,3,,,,,461,53,461,53,2,26,2,69,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35828,14:35:39.970,1415282229544100,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2151,421,74,419,63,420,68,418,66,118,38,273,22,117,67,276,29,118,3,274,75,230,37,247,8,453,45,291,43,240,71,445,4,,,,,521,99,521,99,2,70,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35845,14:35:39.986,1415282229560850,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2152,424,74,423,39,423,56,421,54,119,21,273,23,118,73,282,96,118,97,278,10,230,39,247,5,453,41,291,45,240,69,445,3,,,,,521,94,521,94,2,71,2,70,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35861,14:35:40.003,1415282229577470,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2153,413,50,424,52,418,51,416,49,115,90,280,6,119,20,279,55,117,55,279,81,230,42,247,5,453,41,291,47,240,66,444,99,,,,,521,94,521,94,2,75,2,70,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35878,14:35:40.020,1415282229594100,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2154,435,65,432,50,433,57,431,55,122,28,275,91,121,46,280,12,121,87,278,2,230,45,247,10,453,48,291,54,240,66,445,1,,,,,522,3,522,3,2,69,2,69,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35895,14:35:40.036,1415282229610710,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2155,420,60,439,57,429,58,427,56,118,12,277,16,123,42,278,12,120,77,277,64,230,50,247,4,453,38,291,58,240,66,445,3,,,,,521,91,521,91,2,71,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35911,14:35:40.053,1415282229627460,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2156,444,97,424,58,434,77,432,75,124,75,266,95,119,1,277,80,121,88,272,38,230,55,247,27,453,25,291,62,240,54,444,87,,,,,521,92,521,92,2,64,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35928,14:35:40.070,1415282229644080,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2157,444,97,447,73,445,85,443,83,124,73,266,77,125,48,273,46,125,10,270,12,230,66,247,33,453,99,291,73,240,48,444,99,,,,,522,57,522,57,2,67,2,66,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35945,14:35:40.086,1415282229660700,,,,,,,,,,,,,,,,108,,Fixation,333,427,67,2158,504,246,504,230,504,238,502,236,141,70,225,19,141,74,229,49,141,72,227,34,230,96,246,58,453,27,291,94,240,9,444,84,,,,,521,56,521,56,2,70,2,65,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35961,14:35:40.103,1415282229677330,,,,,,,,,,,,,,,,109,,Fixation,350,524,296,2159,522,302,522,293,522,297,520,295,146,69,209,35,146,79,212,2,146,74,210,69,231,7,246,46,453,26,292,4,239,91,444,79,,,,,521,49,521,49,2,72,2,68,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35978,14:35:40.120,1415282229694070,,,,,,,,,,,,,,,,109,,Fixation,350,524,296,2160,525,292,520,280,522,286,520,284,147,44,212,13,146,4,215,73,146,74,213,93,231,10,246,40,453,18,292,11,239,92,444,83,,,,,521,39,521,39,2,64,2,66,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,35995,14:35:40.136,1415282229710700,,,,,,,,,,,,,,,,109,,Fixation,350,524,296,2161,515,293,517,289,516,291,514,289,144,69,211,84,145,14,212,96,144,92,212,40,231,14,246,30,453,5,292,17,239,85,444,76,,,,,521,22,521,22,2,71,2,58,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,36011,14:35:40.153,1415282229727320,,,,,,,,,,,,,,,,109,,Fixation,350,524,296,2162,541,300,515,288,528,294,526,292,151,86,209,93,144,62,213,27,148,24,211,60,231,17,246,25,452,95,292,24,239,75,444,60,,,,,521,11,521,11,2,67,2,63,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,36028,14:35:40.169,1415282229743930,,,,,,,,,,,,,,,,109,,Fixation,350,524,296,2163,524,300,540,283,532,291,530,289,147,8,210,6,151,73,214,84,149,40,212,45,231,22,246,32,453,0,292,31,239,82,444,69,,,,,521,19,521,19,2,65,2,66,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,36045,14:35:40.186,1415282229760680,,,,,,,,,,,,,,,,109,,Fixation,350,524,296,2164,519,310,525,294,522,302,520,300,145,67,207,11,147,64,211,67,146,66,209,39,231,26,246,31,452,94,292,34,239,71,444,52,,,,,521,13,521,13,2,66,2,60,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,36061,14:35:40.203,1415282229777310,,,,,,,,,,,,,,,,109,,Fixation,350,524,296,2165,528,290,528,287,528,288,526,286,148,26,212,90,148,39,213,60,148,32,213,25,231,29,246,29,452,85,292,41,239,76,444,60,,,,,521,5,521,5,2,69,2,62,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,36078,14:35:40.219,1415282229793930,,,,,,,,,,,,,,,,109,,Fixation,350,524,296,2166,538,309,522,288,530,298,528,296,151,4,207,51,146,70,213,26,148,87,210,39,231,29,246,28,452,80,292,44,239,76,444,59,,,,,521,0,521,0,2,65,2,63,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,36095,14:35:40.236,1415282229810550,,,,,,,,,,,,,,,,109,,Fixation,350,524,296,2167,531,307,525,293,528,300,526,298,149,32,208,17,147,54,211,97,148,43,210,7,231,29,246,26,452,80,292,45,239,72,444,54,,,,,520,99,520,99,2,65,2,62,0,0
06.11.2014,3.2.2,eyevido,webseite,P01,Rec 01,06.11.2014,65884,1680 x 1050,Tobii Fixation Filter,http://www.eyevido.de/ (CRC),2,2,1663,4220,,,,,,,,,36111,14:35:40.253,1415282229827290,,,,,,,,,,,,,,,,109,,Fixation,350,524,296,2168,531,299,525,299,528,299,526,297,149,18,210,17,147,53,210,37,148,35,210,27,231,28,246,24,452,80,292,44,239,72,444,55,,,,,520,98,520,98,2,66,2,67,0,0
